timestamp,temperature,humidity,solar_radiation,wind_speed,rainfall
2026-06-01 01:05:00,19.15833333333333,84.225,0.0,1.5916666666666668,0.0
2026-06-01 01:06:00,19.15,84.25,0.0,1.59,0.0
2026-06-01 01:07:00,19.141666666666666,84.27499999999999,0.0,1.5883333333333334,0.0
2026-06-01 01:08:00,19.133333333333333,84.3,0.0,1.5866666666666667,0.0
2026-06-01 01:09:00,19.125,84.32499999999999,0.0,1.585,0.0
2026-06-01 01:10:00,19.116666666666667,84.35,0.0,1.5833333333333335,0.0
2026-06-01 01:11:00,19.108333333333334,84.375,0.0,1.5816666666666668,0.0
2026-06-01 01:12:00,19.099999999999998,84.39999999999999,0.0,1.58,0.0
2026-06-01 01:13:00,19.091666666666665,84.425,0.0,1.5783333333333334,0.0
2026-06-01 01:14:00,19.083333333333332,84.44999999999999,0.0,1.5766666666666667,0.0
2026-06-01 01:15:00,19.075,84.475,0.0,1.5750000000000002,0.0
2026-06-01 01:16:00,19.066666666666666,84.5,0.0,1.5733333333333335,0.0
2026-06-01 01:17:00,19.058333333333334,84.52499999999999,0.0,1.5716666666666668,0.0
2026-06-01 01:18:00,19.05,84.55,0.0,1.57,0.0
2026-06-01 01:19:00,19.041666666666664,84.57499999999999,0.0,1.5683333333333334,0.0
2026-06-01 01:20:00,19.03333333333333,84.6,0.0,1.5666666666666667,0.0
2026-06-01 01:21:00,19.025,84.625,0.0,1.565,0.0
2026-06-01 01:22:00,19.016666666666666,84.64999999999999,0.0,1.5633333333333335,0.0
2026-06-01 01:23:00,19.008333333333333,84.675,0.0,1.5616666666666668,0.0
2026-06-01 01:24:00,19.0,84.69999999999999,0.0,1.56,0.0
2026-06-01 01:25:00,18.991666666666667,84.725,0.0,1.5583333333333333,0.0
2026-06-01 01:26:00,18.983333333333334,84.75,0.0,1.5566666666666666,0.0
2026-06-01 01:27:00,18.974999999999998,84.77499999999999,0.0,1.5550000000000002,0.0
2026-06-01 01:28:00,18.966666666666665,84.8,0.0,1.5533333333333335,0.0
2026-06-01 01:29:00,18.958333333333332,84.82499999999999,0.0,1.5516666666666667,0.0
2026-06-01 01:30:00,18.95,84.85,0.0,1.55,0.0
2026-06-01 01:31:00,18.941666666666666,84.875,0.0,1.5483333333333333,0.0
2026-06-01 01:32:00,18.933333333333334,84.89999999999999,0.0,1.5466666666666666,0.0
2026-06-01 01:33:00,18.925,84.925,0.0,1.545,0.0
2026-06-01 01:34:00,18.916666666666664,84.94999999999999,0.0,1.5433333333333334,0.0
2026-06-01 01:35:00,18.90833333333333,84.975,0.0,1.5416666666666667,0.0
2026-06-01 01:36:00,18.9,85.0,0.0,1.54,0.0
2026-06-01 01:37:00,18.891666666666666,85.02499999999999,0.0,1.5383333333333333,0.0
2026-06-01 01:38:00,18.883333333333333,85.05,0.0,1.5366666666666666,0.0
2026-06-01 01:39:00,18.875,85.07499999999999,0.0,1.5350000000000001,0.0
2026-06-01 01:40:00,18.866666666666667,85.1,0.0,1.5333333333333334,0.0
2026-06-01 01:41:00,18.858333333333334,85.125,0.0,1.5316666666666667,0.0
2026-06-01 01:42:00,18.849999999999998,85.14999999999999,0.0,1.53,0.0
2026-06-01 01:43:00,18.841666666666665,85.175,0.0,1.5283333333333333,0.0
2026-06-01 01:44:00,18.833333333333332,85.19999999999999,0.0,1.5266666666666666,0.0
2026-06-01 01:45:00,18.825,85.225,0.0,1.525,0.0
2026-06-01 01:46:00,18.816666666666666,85.25,0.0,1.5233333333333334,0.0
2026-06-01 01:47:00,18.808333333333334,85.27499999999999,0.0,1.5216666666666667,0.0
2026-06-01 01:48:00,18.8,85.3,0.0,1.52,0.0
2026-06-01 01:49:00,18.791666666666664,85.32499999999999,0.0,1.5183333333333333,0.0
2026-06-01 01:50:00,18.78333333333333,85.35,0.0,1.5166666666666666,0.0
2026-06-01 01:51:00,18.775,85.375,0.0,1.5150000000000001,0.0
2026-06-01 01:52:00,18.766666666666666,85.39999999999999,0.0,1.5133333333333334,0.0
2026-06-01 01:53:00,18.758333333333333,85.425,0.0,1.5116666666666667,0.0
2026-06-01 01:54:00,18.75,85.44999999999999,0.0,1.51,0.0
2026-06-01 01:55:00,18.741666666666667,85.475,0.0,1.5083333333333333,0.0
2026-06-01 01:56:00,18.733333333333334,85.5,0.0,1.5066666666666666,0.0
2026-06-01 01:57:00,18.724999999999998,85.52499999999999,0.0,1.505,0.0
2026-06-01 01:58:00,18.716666666666665,85.55,0.0,1.5033333333333334,0.0
2026-06-01 01:59:00,18.708333333333332,85.57499999999999,0.0,1.5016666666666667,0.0
2026-06-01 02:00:00,18.7,85.6,0.0,1.5,0.0
2026-06-01 02:01:00,18.69333333333333,85.61999999999999,0.0,1.4983333333333333,0.0
2026-06-01 02:02:00,18.686666666666667,85.64,0.0,1.4966666666666666,0.0
2026-06-01 02:03:00,18.68,85.66,0.0,1.495,0.0
2026-06-01 02:04:00,18.673333333333332,85.67999999999999,0.0,1.4933333333333334,0.0
2026-06-01 02:05:00,18.666666666666664,85.69999999999999,0.0,1.4916666666666667,0.0
2026-06-01 02:06:00,18.66,85.72,0.0,1.49,0.0
2026-06-01 02:07:00,18.653333333333332,85.74,0.0,1.4883333333333333,0.0
2026-06-01 02:08:00,18.646666666666665,85.75999999999999,0.0,1.4866666666666666,0.0
2026-06-01 02:09:00,18.64,85.78,0.0,1.4849999999999999,0.0
2026-06-01 02:10:00,18.633333333333333,85.8,0.0,1.4833333333333334,0.0
2026-06-01 02:11:00,18.626666666666665,85.82,0.0,1.4816666666666667,0.0
2026-06-01 02:12:00,18.62,85.83999999999999,0.0,1.48,0.0
2026-06-01 02:13:00,18.613333333333333,85.86,0.0,1.4783333333333333,0.0
2026-06-01 02:14:00,18.606666666666666,85.88,0.0,1.4766666666666666,0.0
2026-06-01 02:15:00,18.6,85.89999999999999,0.0,1.475,0.0
2026-06-01 02:16:00,18.593333333333334,85.92,0.0,1.4733333333333334,0.0
2026-06-01 02:17:00,18.586666666666666,85.94,0.0,1.4716666666666667,0.0
2026-06-01 02:18:00,18.58,85.96,0.0,1.47,0.0
2026-06-01 02:19:00,18.573333333333334,85.97999999999999,0.0,1.4683333333333333,0.0
2026-06-01 02:20:00,18.566666666666666,86.0,0.0,1.4666666666666666,0.0
2026-06-01 02:21:00,18.56,86.02,0.0,1.4649999999999999,0.0
2026-06-01 02:22:00,18.553333333333335,86.03999999999999,0.0,1.4633333333333334,0.0
2026-06-01 02:23:00,18.546666666666667,86.06,0.0,1.4616666666666667,0.0
2026-06-01 02:24:00,18.54,86.08,0.0,1.46,0.0
2026-06-01 02:25:00,18.53333333333333,86.1,0.0,1.4583333333333333,0.0
2026-06-01 02:26:00,18.526666666666667,86.11999999999999,0.0,1.4566666666666666,0.0
2026-06-01 02:27:00,18.52,86.14,0.0,1.455,0.0
2026-06-01 02:28:00,18.513333333333332,86.16,0.0,1.4533333333333334,0.0
2026-06-01 02:29:00,18.506666666666668,86.17999999999999,0.0,1.4516666666666667,0.0
2026-06-01 02:30:00,18.5,86.19999999999999,0.0,1.45,0.0
2026-06-01 02:31:00,18.493333333333332,86.22,0.0,1.4483333333333333,0.0
2026-06-01 02:32:00,18.486666666666668,86.24,0.0,1.4466666666666665,0.0
2026-06-01 02:33:00,18.48,86.25999999999999,0.0,1.4449999999999998,0.0
2026-06-01 02:34:00,18.473333333333333,86.28,0.0,1.4433333333333334,0.0
2026-06-01 02:35:00,18.46666666666667,86.3,0.0,1.4416666666666667,0.0
2026-06-01 02:36:00,18.46,86.32,0.0,1.44,0.0
2026-06-01 02:37:00,18.453333333333333,86.33999999999999,0.0,1.4383333333333332,0.0
2026-06-01 02:38:00,18.446666666666665,86.36,0.0,1.4366666666666665,0.0
2026-06-01 02:39:00,18.44,86.38,0.0,1.435,0.0
2026-06-01 02:40:00,18.433333333333334,86.39999999999999,0.0,1.4333333333333333,0.0
2026-06-01 02:41:00,18.426666666666666,86.42,0.0,1.4316666666666666,0.0
2026-06-01 02:42:00,18.42,86.44,0.0,1.43,0.0
2026-06-01 02:43:00,18.413333333333334,86.46,0.0,1.4283333333333332,0.0
2026-06-01 02:44:00,18.406666666666666,86.47999999999999,0.0,1.4266666666666665,0.0
2026-06-01 02:45:00,18.4,86.5,0.0,1.4249999999999998,0.0
2026-06-01 02:46:00,18.393333333333334,86.52,0.0,1.4233333333333333,0.0
2026-06-01 02:47:00,18.386666666666667,86.53999999999999,0.0,1.4216666666666666,0.0
2026-06-01 02:48:00,18.38,86.56,0.0,1.42,0.0
2026-06-01 02:49:00,18.373333333333335,86.58,0.0,1.4183333333333332,0.0
2026-06-01 02:50:00,18.366666666666667,86.6,0.0,1.4166666666666665,0.0
2026-06-01 02:51:00,18.36,86.61999999999999,0.0,1.415,0.0
2026-06-01 02:52:00,18.353333333333335,86.64,0.0,1.4133333333333333,0.0
2026-06-01 02:53:00,18.346666666666668,86.66,0.0,1.4116666666666666,0.0
2026-06-01 02:54:00,18.34,86.67999999999999,0.0,1.41,0.0
2026-06-01 02:55:00,18.333333333333336,86.7,0.0,1.4083333333333332,0.0
2026-06-01 02:56:00,18.326666666666668,86.72,0.0,1.4066666666666665,0.0
2026-06-01 02:57:00,18.32,86.74,0.0,1.4049999999999998,0.0
2026-06-01 02:58:00,18.313333333333333,86.75999999999999,0.0,1.4033333333333333,0.0
2026-06-01 02:59:00,18.30666666666667,86.78,0.0,1.4016666666666666,0.0
2026-06-01 03:00:00,18.3,86.8,0.0,1.4,0.0
2026-06-01 03:01:00,18.295,86.81166666666667,0.0,1.4016666666666666,0.0
2026-06-01 03:02:00,18.29,86.82333333333332,0.0,1.4033333333333333,0.0
2026-06-01 03:03:00,18.285,86.835,0.0,1.4049999999999998,0.0
2026-06-01 03:04:00,18.28,86.84666666666666,0.0,1.4066666666666665,0.0
2026-06-01 03:05:00,18.275000000000002,86.85833333333333,0.0,1.4083333333333332,0.0
2026-06-01 03:06:00,18.27,86.87,0.0,1.41,0.0
2026-06-01 03:07:00,18.265,86.88166666666666,0.0,1.4116666666666666,0.0
2026-06-01 03:08:00,18.26,86.89333333333333,0.0,1.4133333333333333,0.0
2026-06-01 03:09:00,18.255,86.905,0.0,1.415,0.0
2026-06-01 03:10:00,18.25,86.91666666666666,0.0,1.4166666666666665,0.0
2026-06-01 03:11:00,18.245,86.92833333333333,0.0,1.4183333333333332,0.0
2026-06-01 03:12:00,18.240000000000002,86.94,0.0,1.42,0.0
2026-06-01 03:13:00,18.235,86.95166666666667,0.0,1.4216666666666666,0.0
2026-06-01 03:14:00,18.23,86.96333333333334,0.0,1.4233333333333333,0.0
2026-06-01 03:15:00,18.225,86.975,0.0,1.4249999999999998,0.0
2026-06-01 03:16:00,18.22,86.98666666666666,0.0,1.4266666666666665,0.0
2026-06-01 03:17:00,18.215,86.99833333333333,0.0,1.4283333333333332,0.0
2026-06-01 03:18:00,18.21,87.00999999999999,0.0,1.43,0.0
2026-06-01 03:19:00,18.205000000000002,87.02166666666666,0.0,1.4316666666666666,0.0
2026-06-01 03:20:00,18.2,87.03333333333333,0.0,1.4333333333333333,0.0
2026-06-01 03:21:00,18.195,87.045,0.0,1.435,0.0
2026-06-01 03:22:00,18.19,87.05666666666667,0.0,1.4366666666666665,0.0
2026-06-01 03:23:00,18.185,87.06833333333333,0.0,1.4383333333333332,0.0
2026-06-01 03:24:00,18.18,87.08,0.0,1.44,0.0
2026-06-01 03:25:00,18.175,87.09166666666667,0.0,1.4416666666666667,0.0
2026-06-01 03:26:00,18.17,87.10333333333332,0.0,1.4433333333333334,0.0
2026-06-01 03:27:00,18.165,87.115,0.0,1.4449999999999998,0.0
2026-06-01 03:28:00,18.16,87.12666666666667,0.0,1.4466666666666665,0.0
2026-06-01 03:29:00,18.155,87.13833333333334,0.0,1.4483333333333333,0.0
2026-06-01 03:30:00,18.15,87.15,0.0,1.45,0.0
2026-06-01 03:31:00,18.145,87.16166666666666,0.0,1.4516666666666667,0.0
2026-06-01 03:32:00,18.14,87.17333333333333,0.0,1.4533333333333334,0.0
2026-06-01 03:33:00,18.135,87.185,0.0,1.455,0.0
2026-06-01 03:34:00,18.13,87.19666666666666,0.0,1.4566666666666666,0.0
2026-06-01 03:35:00,18.125,87.20833333333333,0.0,1.4583333333333333,0.0
2026-06-01 03:36:00,18.12,87.22,0.0,1.46,0.0
2026-06-01 03:37:00,18.115000000000002,87.23166666666667,0.0,1.4616666666666667,0.0
2026-06-01 03:38:00,18.11,87.24333333333334,0.0,1.4633333333333334,0.0
2026-06-01 03:39:00,18.105,87.255,0.0,1.4649999999999999,0.0
2026-06-01 03:40:00,18.1,87.26666666666667,0.0,1.4666666666666666,0.0
2026-06-01 03:41:00,18.095,87.27833333333334,0.0,1.4683333333333333,0.0
2026-06-01 03:42:00,18.09,87.28999999999999,0.0,1.47,0.0
2026-06-01 03:43:00,18.085,87.30166666666666,0.0,1.4716666666666667,0.0
2026-06-01 03:44:00,18.080000000000002,87.31333333333333,0.0,1.4733333333333334,0.0
2026-06-01 03:45:00,18.075,87.325,0.0,1.475,0.0
2026-06-01 03:46:00,18.07,87.33666666666667,0.0,1.4766666666666666,0.0
2026-06-01 03:47:00,18.065,87.34833333333333,0.0,1.4783333333333333,0.0
2026-06-01 03:48:00,18.06,87.36,0.0,1.48,0.0
2026-06-01 03:49:00,18.055,87.37166666666667,0.0,1.4816666666666667,0.0
2026-06-01 03:50:00,18.05,87.38333333333333,0.0,1.4833333333333334,0.0
2026-06-01 03:51:00,18.045,87.395,0.0,1.4849999999999999,0.0
2026-06-01 03:52:00,18.04,87.40666666666667,0.0,1.4866666666666666,0.0
2026-06-01 03:53:00,18.035,87.41833333333334,0.0,1.4883333333333333,0.0
2026-06-01 03:54:00,18.03,87.43,0.0,1.49,0.0
2026-06-01 03:55:00,18.025,87.44166666666666,0.0,1.4916666666666667,0.0
2026-06-01 03:56:00,18.02,87.45333333333333,0.0,1.4933333333333334,0.0
2026-06-01 03:57:00,18.015,87.465,0.0,1.495,0.0
2026-06-01 03:58:00,18.01,87.47666666666666,0.0,1.4966666666666666,0.0
2026-06-01 03:59:00,18.005,87.48833333333333,0.0,1.4983333333333333,0.0
2026-06-01 04:00:00,18.0,87.5,0.0,1.5,0.0
2026-06-01 04:01:00,18.006666666666668,87.47833333333334,0.25333333333333335,1.5033333333333334,0.0
2026-06-01 04:02:00,18.013333333333332,87.45666666666666,0.5066666666666667,1.5066666666666666,0.0
2026-06-01 04:03:00,18.02,87.435,0.76,1.51,0.0
2026-06-01 04:04:00,18.026666666666667,87.41333333333333,1.0133333333333334,1.5133333333333334,0.0
2026-06-01 04:05:00,18.03333333333333,87.39166666666667,1.2666666666666666,1.5166666666666666,0.0
2026-06-01 04:06:00,18.04,87.37,1.52,1.52,0.0
2026-06-01 04:07:00,18.046666666666667,87.34833333333333,1.7733333333333334,1.5233333333333334,0.0
2026-06-01 04:08:00,18.053333333333335,87.32666666666667,2.026666666666667,1.5266666666666666,0.0
2026-06-01 04:09:00,18.06,87.305,2.28,1.53,0.0
2026-06-01 04:10:00,18.066666666666666,87.28333333333333,2.533333333333333,1.5333333333333332,0.0
2026-06-01 04:11:00,18.073333333333334,87.26166666666667,2.7866666666666666,1.5366666666666666,0.0
2026-06-01 04:12:00,18.08,87.24,3.04,1.54,0.0
2026-06-01 04:13:00,18.086666666666666,87.21833333333333,3.2933333333333334,1.5433333333333332,0.0
2026-06-01 04:14:00,18.093333333333334,87.19666666666667,3.546666666666667,1.5466666666666666,0.0
2026-06-01 04:15:00,18.1,87.175,3.8,1.55,0.0
2026-06-01 04:16:00,18.106666666666666,87.15333333333334,4.053333333333334,1.5533333333333332,0.0
2026-06-01 04:17:00,18.113333333333333,87.13166666666666,4.306666666666667,1.5566666666666666,0.0
2026-06-01 04:18:00,18.12,87.11,4.56,1.56,0.0
2026-06-01 04:19:00,18.126666666666665,87.08833333333334,4.8133333333333335,1.5633333333333332,0.0
2026-06-01 04:20:00,18.133333333333333,87.06666666666666,5.066666666666666,1.5666666666666667,0.0
2026-06-01 04:21:00,18.14,87.045,5.32,1.57,0.0
2026-06-01 04:22:00,18.146666666666665,87.02333333333334,5.573333333333333,1.5733333333333333,0.0
2026-06-01 04:23:00,18.153333333333332,87.00166666666667,5.826666666666667,1.5766666666666667,0.0
2026-06-01 04:24:00,18.16,86.98,6.08,1.58,0.0
2026-06-01 04:25:00,18.166666666666664,86.95833333333333,6.333333333333333,1.5833333333333333,0.0
2026-06-01 04:26:00,18.173333333333332,86.93666666666667,6.586666666666667,1.5866666666666667,0.0
2026-06-01 04:27:00,18.18,86.915,6.84,1.5899999999999999,0.0
2026-06-01 04:28:00,18.186666666666667,86.89333333333333,7.093333333333334,1.5933333333333333,0.0
2026-06-01 04:29:00,18.19333333333333,86.87166666666667,7.346666666666667,1.5966666666666667,0.0
2026-06-01 04:30:00,18.2,86.85,7.6,1.6,0.0
2026-06-01 04:31:00,18.206666666666667,86.82833333333333,7.8533333333333335,1.6033333333333333,0.0
2026-06-01 04:32:00,18.21333333333333,86.80666666666667,8.106666666666667,1.6066666666666667,0.0
2026-06-01 04:33:00,18.22,86.785,8.36,1.6099999999999999,0.0
2026-06-01 04:34:00,18.226666666666667,86.76333333333334,8.613333333333333,1.6133333333333333,0.0
2026-06-01 04:35:00,18.233333333333334,86.74166666666667,8.866666666666667,1.6166666666666667,0.0
2026-06-01 04:36:00,18.24,86.72,9.12,1.6199999999999999,0.0
2026-06-01 04:37:00,18.246666666666666,86.69833333333334,9.373333333333333,1.6233333333333333,0.0
2026-06-01 04:38:00,18.253333333333334,86.67666666666666,9.626666666666667,1.6266666666666667,0.0
2026-06-01 04:39:00,18.259999999999998,86.655,9.88,1.63,0.0
2026-06-01 04:40:00,18.266666666666666,86.63333333333334,10.133333333333333,1.6333333333333333,0.0
2026-06-01 04:41:00,18.273333333333333,86.61166666666666,10.386666666666667,1.6366666666666667,0.0
2026-06-01 04:42:00,18.279999999999998,86.59,10.64,1.64,0.0
2026-06-01 04:43:00,18.286666666666665,86.56833333333334,10.893333333333333,1.6433333333333333,0.0
2026-06-01 04:44:00,18.293333333333333,86.54666666666667,11.146666666666667,1.6466666666666667,0.0
2026-06-01 04:45:00,18.299999999999997,86.525,11.4,1.65,0.0
2026-06-01 04:46:00,18.306666666666665,86.50333333333333,11.653333333333334,1.6533333333333333,0.0
2026-06-01 04:47:00,18.313333333333333,86.48166666666667,11.906666666666666,1.6566666666666667,0.0
2026-06-01 04:48:00,18.32,86.46000000000001,12.16,1.66,0.0
2026-06-01 04:49:00,18.326666666666664,86.43833333333333,12.413333333333334,1.6633333333333333,0.0
2026-06-01 04:50:00,18.333333333333332,86.41666666666667,12.666666666666666,1.6666666666666665,0.0
2026-06-01 04:51:00,18.34,86.395,12.92,1.67,0.0
2026-06-01 04:52:00,18.346666666666664,86.37333333333333,13.173333333333334,1.6733333333333333,0.0
2026-06-01 04:53:00,18.35333333333333,86.35166666666667,13.426666666666668,1.6766666666666665,0.0
2026-06-01 04:54:00,18.36,86.33,13.68,1.68,0.0
2026-06-01 04:55:00,18.366666666666667,86.30833333333334,13.933333333333334,1.6833333333333333,0.0
2026-06-01 04:56:00,18.37333333333333,86.28666666666668,14.186666666666667,1.6866666666666665,0.0
2026-06-01 04:57:00,18.38,86.265,14.44,1.69,0.0
2026-06-01 04:58:00,18.386666666666667,86.24333333333334,14.693333333333333,1.6933333333333334,0.0
2026-06-01 04:59:00,18.39333333333333,86.22166666666666,14.946666666666667,1.6966666666666665,0.0
2026-06-01 05:00:00,18.4,86.2,15.2,1.7,0.0
2026-06-01 05:01:00,18.42833333333333,86.11333333333333,16.953333333333333,1.7033333333333334,0.0
2026-06-01 05:02:00,18.456666666666667,86.02666666666667,18.706666666666667,1.7066666666666666,0.0
2026-06-01 05:03:00,18.485,85.94,20.46,1.71,0.0
2026-06-01 05:04:00,18.513333333333332,85.85333333333334,22.21333333333333,1.7133333333333334,0.0
2026-06-01 05:05:00,18.541666666666664,85.76666666666667,23.96666666666667,1.7166666666666666,0.0
2026-06-01 05:06:00,18.57,85.68,25.72,1.72,0.0
2026-06-01 05:07:00,18.598333333333333,85.59333333333333,27.473333333333333,1.7233333333333334,0.0
2026-06-01 05:08:00,18.626666666666665,85.50666666666667,29.226666666666667,1.7266666666666666,0.0
2026-06-01 05:09:00,18.654999999999998,85.42,30.98,1.73,0.0
2026-06-01 05:10:00,18.683333333333334,85.33333333333334,32.733333333333334,1.7333333333333334,0.0
2026-06-01 05:11:00,18.711666666666666,85.24666666666667,34.486666666666665,1.7366666666666666,0.0
2026-06-01 05:12:00,18.74,85.16,36.24,1.74,0.0
2026-06-01 05:13:00,18.76833333333333,85.07333333333334,37.99333333333333,1.7433333333333332,0.0
2026-06-01 05:14:00,18.796666666666667,84.98666666666666,39.74666666666667,1.7466666666666666,0.0
2026-06-01 05:15:00,18.825,84.9,41.5,1.75,0.0
2026-06-01 05:16:00,18.85333333333333,84.81333333333333,43.25333333333333,1.7533333333333332,0.0
2026-06-01 05:17:00,18.881666666666668,84.72666666666667,45.00666666666667,1.7566666666666666,0.0
2026-06-01 05:18:00,18.91,84.64,46.760000000000005,1.76,0.0
2026-06-01 05:19:00,18.938333333333333,84.55333333333334,48.513333333333335,1.7633333333333332,0.0
2026-06-01 05:20:00,18.966666666666665,84.46666666666667,50.266666666666666,1.7666666666666666,0.0
2026-06-01 05:21:00,18.995,84.38,52.019999999999996,1.77,0.0
2026-06-01 05:22:00,19.023333333333333,84.29333333333334,53.77333333333334,1.7733333333333332,0.0
2026-06-01 05:23:00,19.051666666666666,84.20666666666666,55.52666666666667,1.7766666666666666,0.0
2026-06-01 05:24:00,19.08,84.12,57.28,1.78,0.0
2026-06-01 05:25:00,19.108333333333334,84.03333333333333,59.03333333333333,1.7833333333333332,0.0
2026-06-01 05:26:00,19.136666666666667,83.94666666666667,60.78666666666666,1.7866666666666666,0.0
2026-06-01 05:27:00,19.165,83.86,62.540000000000006,1.79,0.0
2026-06-01 05:28:00,19.19333333333333,83.77333333333334,64.29333333333334,1.7933333333333332,0.0
2026-06-01 05:29:00,19.221666666666668,83.68666666666667,66.04666666666667,1.7966666666666666,0.0
2026-06-01 05:30:00,19.25,83.6,67.8,1.7999999999999998,0.0
2026-06-01 05:31:00,19.278333333333332,83.51333333333334,69.55333333333334,1.8033333333333332,0.0
2026-06-01 05:32:00,19.30666666666667,83.42666666666666,71.30666666666667,1.8066666666666666,0.0
